pool,score,output
"[50, 63]",-0.5357837272235317,
"[22, 65]",-0.5360377891125335,
"[48, 55]",-0.5361590419299977,
"[27, 38]",-0.5361824064770992,
"[45, 50]",-0.5399857368422241,
"[13, 63]",-0.5412789254996477,
"[4, 12]",-0.5422348458082464,
"[4, 52]",-0.5422348458082464,
"[12, 52]",-0.5422348458082464,
"[24, 31]",-0.5435180426401995,
"[9, 25]",-0.5453663434064783,
"[9, 39]",-0.5453663434064783,
"[25, 39]",-0.5453663434064783,
"[42, 71]",-0.5457031576639925,
"[8, 57]",-0.5466296034974069,
"[8, 60]",-0.5466296034974069,
"[57, 60]",-0.5466296034974069,
"[5, 40]",-0.5482197409688494,
"[2, 8]",-0.5493969983942193,
"[2, 54]",-0.5493969983942193,
"[3, 27]",-0.5494234371508193,
"[55, 58]",-0.5500511246732118,
"[23, 28]",-0.550437440401842,
"[36, 58]",-0.5506724525333058,
"[36, 64]",-0.5506724525333058,
"[58, 64]",-0.5506724525333058,
"[38, 55]",-0.5510602741159182,
"[45, 68]",-0.5519051747540431,
"[45, 69]",-0.5519051747540431,
"[68, 69]",-0.5519051747540431,
"[1, 22]",-0.5523362274341073,
"[27, 65]",-0.5527590068330746,
"[25, 60]",-0.5540622658140419,
"[4, 33]",-0.5542393916796096,
"[3, 65]",-0.5567422996835989,
"[9, 65]",-0.55917728978797,
"[17, 57]",-0.560827766593436,
"[25, 41]",-0.5616745785258652,
"[51, 64]",-0.5622707386754769,
"[24, 51]",-0.5623895321997033,
"[45, 60]",-0.5635390363244804,
"[22, 33]",-0.5635640405000804,
"[3, 50]",-0.5646276625513941,
"[7, 23]",-0.5647375924911331,
"[23, 66]",-0.5650177463160395,
"[5, 66]",-0.5652674328720897,
"[22, 46]",-0.5663243344766092,
"[21, 51]",-0.566571535830467,
"[53, 66]",-0.5670519953553315,
"[23, 33]",-0.5671632566813518,
"[23, 68]",-0.5671632566813518,
"[4, 37]",-0.5703604554377422,
"[44, 54]",-0.5704234394408302,
"[51, 55]",-0.5704434704352276,
"[28, 50]",-0.5705736407343788,
"[28, 51]",-0.5708168315596509,
"[8, 18]",-0.5710208593377002,
"[9, 64]",-0.5720408900948899,
"[26, 66]",-0.5723489730939131,
"[42, 64]",-0.5723789750681638,
"[3, 12]",-0.5752237258570454,
"[10, 64]",-0.5754251209432649,
"[40, 54]",-0.5763194114015979,
"[1, 44]",-0.5767118124321395,
"[26, 46]",-0.5771321236278946,
"[46, 56]",-0.5771321236278946,
"[25, 59]",-0.5788703366449467,
"[5, 60]",-0.5808698483904696,
"[19, 21]",-0.5818012749332552,
"[39, 50]",-0.5828093055692115,
"[39, 51]",-0.5828093055692115,
"[50, 51]",-0.5828093055692115,
"[37, 50]",-0.5830030773734061,
"[4, 59]",-0.5831841724253158,
"[23, 50]",-0.5867531452819126,
"[24, 34]",-0.5874408074283486,
"[14, 44]",-0.5882108573834381,
"[62, 64]",-0.588953050659832,
"[22, 54]",-0.5889955714959576,
"[36, 72]",-0.5907457574453179,
"[5, 7]",-0.5912167134184478,
"[7, 43]",-0.5912336977612771,
"[10, 70]",-0.5923547797768491,
"[34, 48]",-0.5938140790156063,
"[42, 61]",-0.595142770304679,
"[13, 26]",-0.5990861371215507,
"[13, 50]",-0.5990861371215507,
"[53, 60]",-0.6001323135816274,
"[53, 61]",-0.6001323135816274,
"[60, 61]",-0.6001323135816274,
"[28, 38]",-0.6017993426993271,
"[34, 64]",-0.6019749102221557,
"[24, 44]",-0.6022779316739619,
"[1, 41]",-0.6034413942607209,
"[21, 30]",-0.6053948103700629,
"[3, 42]",-0.6062341088102885,
"[18, 46]",-0.6072892340335763,
"[18, 58]",-0.6072892340335763,
"[46, 58]",-0.6072892340335763,
"[4, 55]",-0.6075262916092807,
"[35, 67]",-0.6084602135953695,
"[14, 25]",-0.6091015888220415,
"[23, 58]",-0.610837377868924,
"[8, 26]",-0.6130157204178374,
"[22, 56]",-0.6137270117787019,
"[9, 32]",-0.6138426900386488,
"[3, 53]",-0.6142325583556303,
"[28, 58]",-0.6181417661576178,
"[20, 53]",-0.6187748790800423,
"[22, 28]",-0.6204763980802307,
"[4, 63]",-0.6205836245791516,
"[29, 66]",-0.621885117005289,
"[22, 23]",-0.6220573246986173,
"[10, 56]",-0.6235451764894004,
"[44, 57]",-0.6237677886985067,
"[25, 26]",-0.6242875231648715,
"[25, 33]",-0.6242875231648715,
"[26, 33]",-0.6242875231648715,
"[30, 43]",-0.6254738045666071,
"[20, 57]",-0.6260858344327596,
"[20, 70]",-0.6260858344327596,
"[57, 70]",-0.6260858344327596,
"[8, 34]",-0.6275640558407976,
"[27, 34]",-0.6275640558407976,
"[1, 25]",-0.6277459694028231,
"[58, 66]",-0.6280253906815825,
"[25, 61]",-0.6287380351902829,
"[60, 64]",-0.6293197264749489,
"[16, 64]",-0.6294893177166827,
"[55, 65]",-0.63034584050852,
"[3, 38]",-0.6303544285144388,
"[23, 69]",-0.6316945991194816,
"[11, 24]",-0.6318131123838726,
"[28, 36]",-0.6324413866836223,
"[28, 55]",-0.6324413866836223,
"[36, 55]",-0.6324413866836223,
"[16, 65]",-0.6329562711248378,
"[6, 27]",-0.6356006116875608,
"[18, 59]",-0.6357823819073615,
"[15, 60]",-0.6379740039412427,
"[22, 50]",-0.6388990442975768,
"[61, 64]",-0.6394787704795369,
"[55, 64]",-0.6397995486941268,
"[33, 64]",-0.6403077388407984,
"[41, 45]",-0.641869029346743,
"[12, 27]",-0.6424911170051042,
"[28, 37]",-0.6426554013450538,
"[10, 67]",-0.6431591512564534,
"[37, 57]",-0.645097574133574,
"[12, 13]",-0.6464080082232457,
"[12, 69]",-0.6464080082232457,
"[42, 56]",-0.6530697547440115,
"[27, 29]",-0.6537449637890822,
"[8, 63]",-0.6562815783549889,
"[57, 59]",-0.6566732314095234,
"[60, 71]",-0.6568664938050324,
"[24, 64]",-0.6572198994057403,
"[25, 64]",-0.6580262941802024,
"[51, 61]",-0.6610376900134458,
"[14, 31]",-0.6616218000426909,
"[42, 65]",-0.6631994075654588,
"[27, 60]",-0.6632691079047051,
"[24, 27]",-0.6644516222294481,
"[45, 57]",-0.6661547440208365,
"[57, 64]",-0.6690533223893536,
"[33, 67]",-0.6697127341249383,
"[13, 57]",-0.6711724279783631,
"[37, 60]",-0.6716622205028535,
"[3, 67]",-0.6726621400381031,
"[37, 46]",-0.6732225562403116,
"[28, 66]",-0.6746106757858188,
"[61, 71]",-0.6747533912618981,
"[24, 60]",-0.6749505718223141,
"[5, 45]",-0.6761267010289992,
"[9, 41]",-0.6767230429606241,
"[18, 28]",-0.6769453077084318,
"[18, 57]",-0.6769453077084318,
"[28, 57]",-0.6769453077084318,
"[5, 41]",-0.6769478807931245,
"[28, 40]",-0.6792799396310447,
"[60, 66]",-0.681313727033474,
"[3, 56]",-0.6833634036646652,
"[24, 28]",-0.6848246904472504,
"[3, 71]",-0.6849545457955436,
"[22, 26]",-0.6869924045213724,
"[37, 55]",-0.6889074041769847,
"[40, 60]",-0.6892693287816686,
"[27, 33]",-0.6908558684252553,
"[27, 69]",-0.6908558684252553,
"[33, 69]",-0.6908558684252553,
"[58, 63]",-0.692392825576113,
"[15, 59]",-0.6935682062171181,
"[4, 64]",-0.6945160887843305,
"[4, 67]",-0.6945160887843305,
"[64, 67]",-0.6945160887843305,
"[1, 14]",-0.695293353394318,
"[1, 27]",-0.695293353394318,
"[14, 27]",-0.695293353394318,
"[41, 63]",-0.696446363886082,
"[27, 54]",-0.6975262496117681,
"[24, 53]",-0.6976874213174553,
"[27, 31]",-0.700645777060338,
"[3, 57]",-0.7011639148864572,
"[50, 58]",-0.7029833212221541,
"[41, 46]",-0.7033796666459932,
"[5, 54]",-0.7038278317388246,
"[9, 33]",-0.7041766066684652,
"[1, 13]",-0.7062795492570622,
"[26, 51]",-0.7064601459076333,
"[42, 57]",-0.7106023355581903,
"[42, 67]",-0.7106023355581903,
"[57, 67]",-0.7106023355581903,
"[27, 41]",-0.7151506780466463,
"[3, 16]",-0.7179213968208575,
"[50, 68]",-0.7194184275263438,
"[27, 52]",-0.7210696716528153,
"[27, 67]",-0.7210696716528153,
"[52, 67]",-0.7210696716528153,
"[5, 11]",-0.7214558240087133,
"[26, 63]",-0.7229953163725606,
"[26, 28]",-0.7262644070736305,
"[44, 63]",-0.7273797864989248,
"[27, 61]",-0.729466744038525,
"[3, 37]",-0.729663608992962,
"[27, 56]",-0.7323235184367933,
"[18, 56]",-0.7334788826347609,
"[7, 45]",-0.7374498074142933,
"[20, 60]",-0.7399394041405175,
"[1, 64]",-0.7453055840496774,
"[25, 63]",-0.7470559450870596,
"[3, 29]",-0.7473406376432221,
"[50, 64]",-0.7494530571764935,
"[46, 60]",-0.7501410240159175,
"[15, 33]",-0.7510199042957384,
"[57, 58]",-0.7524410463231603,
"[6, 51]",-0.7529990879360308,
"[18, 40]",-0.7532260707624602,
"[54, 64]",-0.7534571585461933,
"[13, 70]",-0.7550490889347019,
"[50, 54]",-0.7551292202378184,
"[16, 41]",-0.7559702882325803,
"[56, 61]",-0.7580394083259518,
"[52, 64]",-0.7585697383206025,
"[3, 61]",-0.7606739919462049,
"[54, 56]",-0.7618909981390544,
"[54, 63]",-0.7618909981390544,
"[56, 63]",-0.7618909981390544,
"[27, 57]",-0.762152335361672,
"[12, 64]",-0.7627172114474186,
"[41, 58]",-0.7644794665482163,
"[16, 18]",-0.768172830911319,
"[27, 68]",-0.7691584346608165,
"[59, 61]",-0.7729964974483785,
"[26, 60]",-0.7749338664435189,
"[20, 50]",-0.7752602041867078,
"[44, 58]",-0.7772343806406492,
"[60, 63]",-0.7803668010576557,
"[11, 57]",-0.7861080836174514,
"[11, 68]",-0.7861080836174514,
"[57, 68]",-0.7861080836174514,
"[10, 61]",-0.7866451299346073,
"[16, 69]",-0.7994881350397323,
"[29, 65]",-0.8009147956338429,
"[10, 59]",-0.8035747887681916,
"[36, 57]",-0.8045392906840019,
"[16, 40]",-0.8062799108149497,
"[13, 53]",-0.8097864468621536,
"[19, 59]",-0.8267223859615508,
"[41, 53]",-0.8303171281409045,
"[41, 64]",-0.8303171281409045,
"[53, 64]",-0.8303171281409045,
"[11, 64]",-0.8321199564962514,
"[22, 41]",-0.8323071790469188,
"[5, 19]",-0.832972035976923,
"[5, 72]",-0.832972035976923,
"[36, 38]",-0.8356570136479753,
"[67, 71]",-0.839152795459269,
"[22, 42]",-0.8491488986458784,
"[20, 33]",-0.857896041066966,
"[20, 35]",-0.857896041066966,
"[33, 35]",-0.857896041066966,
"[19, 72]",-0.8597834624366962,
"[20, 66]",-0.867955671357034,
"[20, 72]",-0.867955671357034,
"[23, 41]",-0.870734814132941,
"[41, 65]",-0.884897800633506,
"[41, 55]",-0.8862409686875975,
"[22, 60]",-0.8925338211323305,
"[36, 41]",-0.8947501470032335,
"[36, 66]",-0.8947501470032335,
"[41, 66]",-0.8947501470032335,
"[27, 44]",-0.8951767931484231,
"[22, 63]",-0.90937554073129,
"[23, 27]",-0.9166877934338757,
"[23, 45]",-0.9166877934338757,
"[27, 45]",-0.9166877934338757,
"[27, 37]",-0.9290632445961633,
"[27, 63]",-0.9290632445961633,
"[37, 63]",-0.9290632445961633,
"[1, 57]",-0.9301187372669468,
"[57, 63]",-0.931480701134121,
"[16, 55]",-0.94270698618096,
"[16, 63]",-0.94270698618096,
"[55, 63]",-0.94270698618096,
"[22, 57]",-0.9573269853976564,
"[27, 64]",-0.9585335304725713,
"[7, 27]",-0.9612452431978332,
"[19, 27]",-0.9633350535642901,
"[4, 27]",-0.9662831471228678,
"[5, 27]",-0.9686309330104153,
"[26, 57]",-0.9738676564564508,
"[16, 27]",-0.9806267936592652,
"[21, 27]",-0.9809137328557318,
